TIME,PowerConsumption(inkW),Power(inKwh),Power_final
18:38:00,39,0.65,3.25
18:38:00,54,0.9,4.5
18:38:00,40,0.666666667,3.333333335
18:38:00,36,0.6,3
18:38:00,32,0.533333333,2.666666665
18:38:00,55,0.916666667,4.583333335
18:38:00,45,0.75,3.75
18:38:00,47,0.783333333,3.916666665
18:38:00,36,0.6,3
18:38:00,46,0.766666667,3.833333335
18:38:00,35,0.583333333,2.916666665
18:38:00,45,0.75,3.75
18:38:00,43,0.716666667,3.583333335
18:38:00,44,0.733333333,3.666666665
18:38:00,60,1,5
18:38:00,59,0.983333333,4.916666665
18:38:00,59,0.983333333,4.916666665
18:38:00,58,0.966666667,4.833333335
18:38:00,39,0.65,3.25
18:38:00,40,0.666666667,3.333333335
18:38:00,32,0.533333333,2.666666665
18:38:00,33,0.55,2.75
18:38:00,32,0.533333333,2.666666665
18:38:00,47,0.783333333,3.916666665
18:38:00,48,0.8,4
18:38:00,60,1,5
18:38:00,58,0.966666667,4.833333335
18:38:00,32,0.533333333,2.666666665
18:38:00,56,0.933333333,4.666666665
18:38:00,34,0.566666667,2.833333335
18:38:00,38,0.633333333,3.166666665
18:38:00,39,0.65,3.25
18:38:00,44,0.733333333,3.666666665
18:39:00,42,0.7,3.5
18:39:00,48,0.8,4
18:39:00,47,0.783333333,3.916666665
18:39:00,36,0.6,3
18:39:00,45,0.75,3.75
18:39:00,46,0.766666667,3.833333335
18:39:00,32,0.533333333,2.666666665
18:39:00,60,1,5
18:39:00,35,0.583333333,2.916666665
18:39:00,57,0.95,4.75
18:39:00,32,0.533333333,2.666666665
18:39:00,54,0.9,4.5
18:39:00,51,0.85,4.25
18:39:00,45,0.75,3.75
18:39:00,38,0.633333333,3.166666665
18:39:00,56,0.933333333,4.666666665
18:39:00,39,0.65,3.25
18:39:00,50,0.833333333,4.166666665
18:39:00,50,0.833333333,4.166666665
18:39:00,50,0.833333333,4.166666665
18:39:00,59,0.983333333,4.916666665
18:39:00,31,0.516666667,2.583333335
18:39:00,52,0.866666667,4.333333335
18:39:00,42,0.7,3.5
18:39:00,44,0.733333333,3.666666665
18:39:00,60,1,5
18:39:00,51,0.85,4.25
18:39:00,35,0.583333333,2.916666665
18:39:00,32,0.533333333,2.666666665
18:39:00,48,0.8,4
18:39:00,45,0.75,3.75
18:39:00,32,0.533333333,2.666666665
18:39:00,39,0.65,3.25
18:39:00,42,0.7,3.5
18:39:00,31,0.516666667,2.583333335
18:39:00,35,0.583333333,2.916666665
18:39:00,54,0.9,4.5
18:39:00,40,0.666666667,3.333333335
18:39:00,32,0.533333333,2.666666665
18:39:00,55,0.916666667,4.583333335
18:39:00,43,0.716666667,3.583333335
18:39:00,31,0.516666667,2.583333335
18:39:00,51,0.85,4.25
18:39:00,44,0.733333333,3.666666665
18:39:00,33,0.55,2.75
18:39:00,32,0.533333333,2.666666665
18:39:00,59,0.983333333,4.916666665
18:39:00,60,1,5
18:39:00,48,0.8,4
18:39:00,50,0.833333333,4.166666665
18:39:00,37,0.616666667,3.083333335
18:39:00,43,0.716666667,3.583333335
18:39:00,31,0.516666667,2.583333335
18:39:00,56,0.933333333,4.666666665
18:39:00,51,0.85,4.25
18:39:00,51,0.85,4.25
18:39:00,45,0.75,3.75
18:39:00,54,0.9,4.5
18:39:00,39,0.65,3.25
18:39:00,51,0.85,4.25
18:40:00,37,0.616666667,3.083333335
18:40:00,32,0.533333333,2.666666665
18:40:00,49,0.816666667,4.083333335
18:40:00,49,0.816666667,4.083333335
18:40:00,41,0.683333333,3.416666665
18:40:00,41,0.683333333,3.416666665
18:40:00,36,0.6,3
18:40:00,41,0.683333333,3.416666665
18:40:00,46,0.766666667,3.833333335
18:40:00,53,0.883333333,4.416666665
18:40:00,33,0.55,2.75
18:40:00,52,0.866666667,4.333333335
18:40:00,48,0.8,4
18:40:00,51,0.85,4.25
18:40:00,43,0.716666667,3.583333335
18:40:00,31,0.516666667,2.583333335
18:40:00,36,0.6,3
18:40:00,36,0.6,3
18:40:00,57,0.95,4.75
18:40:00,60,1,5
18:40:00,36,0.6,3
18:40:00,50,0.833333333,4.166666665
18:40:00,59,0.983333333,4.916666665
18:40:00,51,0.85,4.25
18:40:00,40,0.666666667,3.333333335
18:40:00,48,0.8,4
18:40:00,37,0.616666667,3.083333335
18:40:00,58,0.966666667,4.833333335
18:40:00,33,0.55,2.75
18:40:00,34,0.566666667,2.833333335
18:40:00,38,0.633333333,3.166666665
18:40:00,39,0.65,3.25
18:40:00,57,0.95,4.75
18:40:00,59,0.983333333,4.916666665
18:40:00,36,0.6,3
18:40:00,34,0.566666667,2.833333335
18:40:00,33,0.55,2.75
18:40:00,48,0.8,4
18:40:00,60,1,5
18:40:00,38,0.633333333,3.166666665
18:40:00,40,0.666666667,3.333333335
18:40:00,48,0.8,4
18:40:00,55,0.916666667,4.583333335
18:40:00,34,0.566666667,2.833333335
18:40:00,45,0.75,3.75
18:40:00,35,0.583333333,2.916666665
18:40:00,36,0.6,3
18:40:00,47,0.783333333,3.916666665
18:40:00,42,0.7,3.5
18:40:00,59,0.983333333,4.916666665
18:40:00,39,0.65,3.25
18:40:00,36,0.6,3
18:40:00,44,0.733333333,3.666666665
18:40:00,60,1,5
18:40:00,59,0.983333333,4.916666665
18:40:00,33,0.55,2.75
18:40:00,43,0.716666667,3.583333335
18:40:00,32,0.533333333,2.666666665
18:40:00,43,0.716666667,3.583333335
18:40:00,35,0.583333333,2.916666665
18:41:00,42,0.7,3.5
18:41:00,56,0.933333333,4.666666665
18:41:00,36,0.6,3
18:41:00,43,0.716666667,3.583333335
18:41:00,33,0.55,2.75
18:41:00,46,0.766666667,3.833333335
18:41:00,58,0.966666667,4.833333335
18:41:00,36,0.6,3
18:41:00,48,0.8,4
18:41:00,46,0.766666667,3.833333335
18:41:00,42,0.7,3.5
18:41:00,56,0.933333333,4.666666665
18:41:00,37,0.616666667,3.083333335
18:41:00,39,0.65,3.25
18:41:00,59,0.983333333,4.916666665
18:41:00,31,0.516666667,2.583333335
18:41:00,35,0.583333333,2.916666665
18:41:00,39,0.65,3.25
18:41:00,34,0.566666667,2.833333335
18:41:00,32,0.533333333,2.666666665
18:41:00,31,0.516666667,2.583333335
18:41:00,44,0.733333333,3.666666665
18:41:00,59,0.983333333,4.916666665
18:41:00,38,0.633333333,3.166666665
18:41:00,39,0.65,3.25
18:41:00,40,0.666666667,3.333333335
18:41:00,48,0.8,4
18:41:00,32,0.533333333,2.666666665
18:41:00,52,0.866666667,4.333333335
18:41:00,38,0.633333333,3.166666665
18:41:00,43,0.716666667,3.583333335
18:41:00,49,0.816666667,4.083333335
18:41:00,56,0.933333333,4.666666665
18:41:00,58,0.966666667,4.833333335
18:41:00,59,0.983333333,4.916666665
18:41:00,43,0.716666667,3.583333335
18:41:00,38,0.633333333,3.166666665
18:41:00,59,0.983333333,4.916666665
18:41:00,56,0.933333333,4.666666665
18:41:00,41,0.683333333,3.416666665
18:41:00,56,0.933333333,4.666666665
18:41:00,52,0.866666667,4.333333335
18:41:00,43,0.716666667,3.583333335
18:41:00,51,0.85,4.25
18:41:00,56,0.933333333,4.666666665
18:41:00,58,0.966666667,4.833333335
18:41:00,48,0.8,4
18:41:00,36,0.6,3
18:41:00,36,0.6,3
18:41:00,48,0.8,4
18:41:00,51,0.85,4.25
18:41:00,32,0.533333333,2.666666665
18:41:00,48,0.8,4
18:41:00,49,0.816666667,4.083333335
18:41:00,56,0.933333333,4.666666665
18:41:00,41,0.683333333,3.416666665
18:41:00,37,0.616666667,3.083333335
18:41:00,39,0.65,3.25
18:41:00,41,0.683333333,3.416666665
18:41:00,58,0.966666667,4.833333335
18:42:00,32,0.533333333,2.666666665
18:42:00,59,0.983333333,4.916666665
18:42:00,36,0.6,3
18:42:00,50,0.833333333,4.166666665
18:42:00,41,0.683333333,3.416666665
18:42:00,32,0.533333333,2.666666665
18:42:00,39,0.65,3.25
18:42:00,54,0.9,4.5
18:42:00,33,0.55,2.75
18:42:00,55,0.916666667,4.583333335
18:42:00,40,0.666666667,3.333333335
18:42:00,57,0.95,4.75
18:42:00,44,0.733333333,3.666666665
18:42:00,40,0.666666667,3.333333335
18:42:00,45,0.75,3.75
18:42:00,54,0.9,4.5
18:42:00,46,0.766666667,3.833333335
18:42:00,33,0.55,2.75
18:42:00,40,0.666666667,3.333333335
18:42:00,48,0.8,4
18:42:00,57,0.95,4.75
18:42:00,33,0.55,2.75
18:42:00,39,0.65,3.25
18:42:00,45,0.75,3.75
18:42:00,38,0.633333333,3.166666665
18:42:00,34,0.566666667,2.833333335
18:42:00,55,0.916666667,4.583333335
18:42:00,40,0.666666667,3.333333335
18:42:00,45,0.75,3.75
18:42:00,43,0.716666667,3.583333335
18:42:00,52,0.866666667,4.333333335
18:42:00,59,0.983333333,4.916666665
18:42:00,48,0.8,4
18:42:00,43,0.716666667,3.583333335
18:42:00,49,0.816666667,4.083333335
18:42:00,56,0.933333333,4.666666665
18:42:00,53,0.883333333,4.416666665
18:42:00,35,0.583333333,2.916666665
18:42:00,39,0.65,3.25
18:42:00,45,0.75,3.75
18:42:00,52,0.866666667,4.333333335
18:42:00,52,0.866666667,4.333333335
18:42:00,43,0.716666667,3.583333335
18:42:00,50,0.833333333,4.166666665
18:42:00,36,0.6,3
18:42:00,46,0.766666667,3.833333335
18:42:00,57,0.95,4.75
18:42:00,60,1,5
18:42:00,52,0.866666667,4.333333335
18:42:00,51,0.85,4.25
18:42:00,37,0.616666667,3.083333335
18:42:00,35,0.583333333,2.916666665
18:42:00,36,0.6,3
18:42:00,50,0.833333333,4.166666665
18:42:00,37,0.616666667,3.083333335
18:42:00,58,0.966666667,4.833333335
18:42:00,51,0.85,4.25
18:42:00,47,0.783333333,3.916666665
18:42:00,47,0.783333333,3.916666665
18:42:00,41,0.683333333,3.416666665
18:43:00,45,0.75,3.75
18:43:00,35,0.583333333,2.916666665
18:43:00,35,0.583333333,2.916666665
18:43:00,33,0.55,2.75
18:43:00,55,0.916666667,4.583333335
18:43:00,43,0.716666667,3.583333335
18:43:00,49,0.816666667,4.083333335
18:43:00,38,0.633333333,3.166666665
18:43:00,51,0.85,4.25
18:43:00,46,0.766666667,3.833333335
18:43:00,49,0.816666667,4.083333335
18:43:00,58,0.966666667,4.833333335
18:43:00,34,0.566666667,2.833333335
18:43:00,59,0.983333333,4.916666665
18:43:00,42,0.7,3.5
18:43:00,39,0.65,3.25
18:43:00,36,0.6,3
18:43:00,35,0.583333333,2.916666665
18:43:00,42,0.7,3.5
18:43:00,50,0.833333333,4.166666665
18:43:00,55,0.916666667,4.583333335
18:43:00,38,0.633333333,3.166666665
18:43:00,49,0.816666667,4.083333335
18:43:00,56,0.933333333,4.666666665
18:43:00,33,0.55,2.75
18:43:00,51,0.85,4.25
18:43:00,48,0.8,4
18:43:00,55,0.916666667,4.583333335
18:43:00,35,0.583333333,2.916666665
18:43:00,31,0.516666667,2.583333335
18:43:00,51,0.85,4.25
18:43:00,50,0.833333333,4.166666665
18:43:00,45,0.75,3.75
18:43:00,41,0.683333333,3.416666665
18:43:00,50,0.833333333,4.166666665
18:43:00,38,0.633333333,3.166666665
18:43:00,59,0.983333333,4.916666665
18:43:00,49,0.816666667,4.083333335
18:43:00,56,0.933333333,4.666666665
18:43:00,36,0.6,3
18:43:00,44,0.733333333,3.666666665
18:43:00,56,0.933333333,4.666666665
18:43:00,44,0.733333333,3.666666665
18:43:00,58,0.966666667,4.833333335
18:43:00,54,0.9,4.5
18:43:00,53,0.883333333,4.416666665
18:43:00,54,0.9,4.5
18:43:00,51,0.85,4.25
18:43:00,40,0.666666667,3.333333335
18:43:00,59,0.983333333,4.916666665
18:43:00,47,0.783333333,3.916666665
18:43:00,42,0.7,3.5
18:43:00,32,0.533333333,2.666666665
18:43:00,34,0.566666667,2.833333335
18:43:00,37,0.616666667,3.083333335
18:43:00,53,0.883333333,4.416666665
18:43:00,39,0.65,3.25
18:43:00,57,0.95,4.75
18:43:00,51,0.85,4.25
18:43:00,41,0.683333333,3.416666665
18:44:00,48,0.8,4
18:44:00,54,0.9,4.5
18:44:00,47,0.783333333,3.916666665
18:44:00,50,0.833333333,4.166666665
18:44:00,47,0.783333333,3.916666665
18:44:00,57,0.95,4.75
18:44:00,37,0.616666667,3.083333335
18:44:00,53,0.883333333,4.416666665
18:44:00,47,0.783333333,3.916666665
18:44:00,60,1,5
18:44:00,47,0.783333333,3.916666665
18:44:00,60,1,5
18:44:00,41,0.683333333,3.416666665
18:44:00,54,0.9,4.5
18:44:00,35,0.583333333,2.916666665
18:44:00,56,0.933333333,4.666666665
18:44:00,48,0.8,4
18:44:00,52,0.866666667,4.333333335
18:44:00,40,0.666666667,3.333333335
18:44:00,49,0.816666667,4.083333335
18:44:00,50,0.833333333,4.166666665
18:44:00,50,0.833333333,4.166666665
18:44:00,52,0.866666667,4.333333335
18:44:00,35,0.583333333,2.916666665
18:44:00,52,0.866666667,4.333333335
18:44:00,42,0.7,3.5
18:44:00,49,0.816666667,4.083333335
18:44:00,51,0.85,4.25
18:44:00,31,0.516666667,2.583333335
18:44:00,37,0.616666667,3.083333335
18:44:00,49,0.816666667,4.083333335
18:44:00,34,0.566666667,2.833333335
18:44:00,40,0.666666667,3.333333335
18:44:00,38,0.633333333,3.166666665
18:44:00,51,0.85,4.25
18:44:00,38,0.633333333,3.166666665
18:44:00,51,0.85,4.25
18:44:00,43,0.716666667,3.583333335
18:44:00,59,0.983333333,4.916666665
18:44:00,32,0.533333333,2.666666665
18:44:00,40,0.666666667,3.333333335
18:44:00,50,0.833333333,4.166666665
18:44:00,40,0.666666667,3.333333335
18:44:00,35,0.583333333,2.916666665
18:44:00,35,0.583333333,2.916666665
18:44:00,47,0.783333333,3.916666665
18:44:00,52,0.866666667,4.333333335
18:44:00,42,0.7,3.5
18:44:00,60,1,5
18:44:00,34,0.566666667,2.833333335
18:44:00,41,0.683333333,3.416666665
18:44:00,50,0.833333333,4.166666665
18:44:00,39,0.65,3.25
18:44:00,43,0.716666667,3.583333335
18:44:00,49,0.816666667,4.083333335
18:44:00,50,0.833333333,4.166666665
18:44:00,50,0.833333333,4.166666665
18:44:00,44,0.733333333,3.666666665
18:44:00,59,0.983333333,4.916666665
18:44:00,58,0.966666667,4.833333335
18:45:00,39,0.65,3.25
18:45:00,43,0.716666667,3.583333335
18:45:00,34,0.566666667,2.833333335
18:45:00,44,0.733333333,3.666666665
18:45:00,53,0.883333333,4.416666665
18:45:00,37,0.616666667,3.083333335
18:45:00,57,0.95,4.75
18:45:00,38,0.633333333,3.166666665
18:45:00,40,0.666666667,3.333333335
18:45:00,50,0.833333333,4.166666665
18:45:00,32,0.533333333,2.666666665
18:45:00,51,0.85,4.25
18:45:00,34,0.566666667,2.833333335
18:45:00,59,0.983333333,4.916666665
18:45:00,52,0.866666667,4.333333335
18:45:00,50,0.833333333,4.166666665
18:45:00,55,0.916666667,4.583333335
18:45:00,57,0.95,4.75
18:45:00,33,0.55,2.75
18:45:00,33,0.55,2.75
18:45:00,41,0.683333333,3.416666665
18:45:00,32,0.533333333,2.666666665
18:45:00,43,0.716666667,3.583333335
18:45:00,42,0.7,3.5
18:45:00,43,0.716666667,3.583333335
18:45:00,56,0.933333333,4.666666665
18:45:00,38,0.633333333,3.166666665
18:45:00,53,0.883333333,4.416666665
18:45:00,58,0.966666667,4.833333335
18:45:00,50,0.833333333,4.166666665
18:45:00,52,0.866666667,4.333333335
18:45:00,34,0.566666667,2.833333335
18:45:00,33,0.55,2.75
18:45:00,40,0.666666667,3.333333335
18:45:00,45,0.75,3.75
18:45:00,52,0.866666667,4.333333335
18:45:00,44,0.733333333,3.666666665
18:45:00,39,0.65,3.25
18:45:00,43,0.716666667,3.583333335
18:45:00,40,0.666666667,3.333333335
18:45:00,31,0.516666667,2.583333335
18:45:00,52,0.866666667,4.333333335
18:45:00,36,0.6,3
18:45:00,43,0.716666667,3.583333335
18:45:00,45,0.75,3.75
18:45:00,49,0.816666667,4.083333335
18:45:00,49,0.816666667,4.083333335
18:45:00,51,0.85,4.25
18:45:00,47,0.783333333,3.916666665
18:45:00,41,0.683333333,3.416666665
18:45:00,57,0.95,4.75
18:45:00,46,0.766666667,3.833333335
18:45:00,51,0.85,4.25
18:45:00,42,0.7,3.5
18:45:00,37,0.616666667,3.083333335
18:45:00,54,0.9,4.5
18:45:00,49,0.816666667,4.083333335
18:45:00,52,0.866666667,4.333333335
18:45:00,52,0.866666667,4.333333335
18:45:00,48,0.8,4
18:46:00,57,0.95,4.75
18:46:00,33,0.55,2.75
18:46:00,34,0.566666667,2.833333335
18:46:00,50,0.833333333,4.166666665
18:46:00,32,0.533333333,2.666666665
18:46:00,59,0.983333333,4.916666665
18:46:00,34,0.566666667,2.833333335
18:46:00,59,0.983333333,4.916666665
18:46:00,41,0.683333333,3.416666665
18:46:00,50,0.833333333,4.166666665
18:46:00,48,0.8,4
18:46:00,60,1,5
18:46:00,39,0.65,3.25
18:46:00,52,0.866666667,4.333333335
18:46:00,36,0.6,3
18:46:00,57,0.95,4.75
18:46:00,34,0.566666667,2.833333335
18:46:00,46,0.766666667,3.833333335
18:46:00,33,0.55,2.75
18:46:00,41,0.683333333,3.416666665
18:46:00,59,0.983333333,4.916666665
18:46:00,48,0.8,4
18:46:00,41,0.683333333,3.416666665
18:46:00,45,0.75,3.75
18:46:00,46,0.766666667,3.833333335
18:46:00,35,0.583333333,2.916666665
18:46:00,45,0.75,3.75
18:46:00,60,1,5
18:46:00,45,0.75,3.75
18:46:00,43,0.716666667,3.583333335
18:46:00,47,0.783333333,3.916666665
18:46:00,41,0.683333333,3.416666665
18:46:00,39,0.65,3.25
18:46:00,59,0.983333333,4.916666665
18:46:00,40,0.666666667,3.333333335
18:46:00,59,0.983333333,4.916666665
18:46:00,43,0.716666667,3.583333335
18:46:00,41,0.683333333,3.416666665
18:46:00,60,1,5
18:46:00,55,0.916666667,4.583333335
18:46:00,40,0.666666667,3.333333335
18:46:00,32,0.533333333,2.666666665
18:46:00,41,0.683333333,3.416666665
18:46:00,57,0.95,4.75
18:46:00,60,1,5
18:46:00,50,0.833333333,4.166666665
18:46:00,60,1,5
18:46:00,32,0.533333333,2.666666665
18:46:00,50,0.833333333,4.166666665
18:46:00,36,0.6,3
18:46:00,40,0.666666667,3.333333335
18:46:00,58,0.966666667,4.833333335
18:46:00,50,0.833333333,4.166666665
18:46:00,35,0.583333333,2.916666665
18:46:00,48,0.8,4
18:46:00,46,0.766666667,3.833333335
18:46:00,32,0.533333333,2.666666665
18:46:00,33,0.55,2.75
18:46:00,51,0.85,4.25
18:46:00,34,0.566666667,2.833333335
18:47:00,41,0.683333333,3.416666665
18:47:00,41,0.683333333,3.416666665
18:47:00,38,0.633333333,3.166666665
18:47:00,56,0.933333333,4.666666665
18:47:00,52,0.866666667,4.333333335
18:47:00,54,0.9,4.5
18:47:00,38,0.633333333,3.166666665
18:47:00,43,0.716666667,3.583333335
18:47:00,33,0.55,2.75
18:47:00,32,0.533333333,2.666666665
18:47:00,43,0.716666667,3.583333335
18:47:00,53,0.883333333,4.416666665
18:47:00,58,0.966666667,4.833333335
18:47:00,31,0.516666667,2.583333335
18:47:00,42,0.7,3.5
18:47:00,44,0.733333333,3.666666665
18:47:00,44,0.733333333,3.666666665
18:47:00,46,0.766666667,3.833333335
18:47:00,48,0.8,4
18:47:00,41,0.683333333,3.416666665
18:47:00,58,0.966666667,4.833333335
18:47:00,33,0.55,2.75
18:47:00,34,0.566666667,2.833333335
18:47:00,36,0.6,3
18:47:00,58,0.966666667,4.833333335
18:47:00,44,0.733333333,3.666666665
18:47:00,59,0.983333333,4.916666665
18:47:00,52,0.866666667,4.333333335
18:47:00,45,0.75,3.75
18:47:00,46,0.766666667,3.833333335
18:47:00,38,0.633333333,3.166666665
18:47:00,45,0.75,3.75
18:47:00,42,0.7,3.5
18:47:00,53,0.883333333,4.416666665
18:47:00,33,0.55,2.75
18:47:00,59,0.983333333,4.916666665
18:47:00,45,0.75,3.75
18:47:00,36,0.6,3
18:47:00,41,0.683333333,3.416666665
18:47:00,40,0.666666667,3.333333335
18:47:00,32,0.533333333,2.666666665
18:47:00,47,0.783333333,3.916666665
18:47:00,37,0.616666667,3.083333335
18:47:00,37,0.616666667,3.083333335
18:47:00,47,0.783333333,3.916666665
18:47:00,37,0.616666667,3.083333335
18:47:00,37,0.616666667,3.083333335
18:47:00,47,0.783333333,3.916666665
18:47:00,44,0.733333333,3.666666665
18:47:00,53,0.883333333,4.416666665
18:47:00,51,0.85,4.25
18:47:00,56,0.933333333,4.666666665
18:47:00,34,0.566666667,2.833333335
18:47:00,53,0.883333333,4.416666665
18:47:00,38,0.633333333,3.166666665
18:47:00,57,0.95,4.75
18:47:00,53,0.883333333,4.416666665
18:47:00,54,0.9,4.5
18:47:00,55,0.916666667,4.583333335
18:47:00,52,0.866666667,4.333333335
18:48:00,56,0.933333333,4.666666665
18:48:00,48,0.8,4
18:48:00,53,0.883333333,4.416666665
18:48:00,33,0.55,2.75
18:48:00,57,0.95,4.75
18:48:00,49,0.816666667,4.083333335
18:48:00,58,0.966666667,4.833333335
18:48:00,44,0.733333333,3.666666665
18:48:00,44,0.733333333,3.666666665
18:48:00,53,0.883333333,4.416666665
18:48:00,60,1,5
18:48:00,32,0.533333333,2.666666665
18:48:00,56,0.933333333,4.666666665
18:48:00,36,0.6,3
18:48:00,31,0.516666667,2.583333335
18:48:00,49,0.816666667,4.083333335
18:48:00,45,0.75,3.75
18:48:00,43,0.716666667,3.583333335
18:48:00,57,0.95,4.75
18:48:00,48,0.8,4
18:48:00,32,0.533333333,2.666666665
18:48:00,55,0.916666667,4.583333335
18:48:00,32,0.533333333,2.666666665
18:48:00,50,0.833333333,4.166666665
18:48:00,46,0.766666667,3.833333335
18:48:00,40,0.666666667,3.333333335
18:48:00,42,0.7,3.5
18:48:00,58,0.966666667,4.833333335
18:48:00,34,0.566666667,2.833333335
18:48:00,31,0.516666667,2.583333335
18:48:00,44,0.733333333,3.666666665
18:48:00,31,0.516666667,2.583333335
18:48:00,53,0.883333333,4.416666665
18:48:00,39,0.65,3.25
18:48:00,53,0.883333333,4.416666665
18:48:00,34,0.566666667,2.833333335
18:48:00,57,0.95,4.75
18:48:00,33,0.55,2.75
18:48:00,54,0.9,4.5
18:48:00,38,0.633333333,3.166666665
18:48:00,37,0.616666667,3.083333335
18:48:00,37,0.616666667,3.083333335
18:48:00,48,0.8,4
18:48:00,46,0.766666667,3.833333335
18:48:00,50,0.833333333,4.166666665
18:48:00,37,0.616666667,3.083333335
18:48:00,55,0.916666667,4.583333335
18:48:00,57,0.95,4.75
18:48:00,51,0.85,4.25
18:48:00,37,0.616666667,3.083333335
18:48:00,44,0.733333333,3.666666665
18:48:00,59,0.983333333,4.916666665
18:48:00,51,0.85,4.25
18:48:00,33,0.55,2.75
18:48:00,50,0.833333333,4.166666665
18:48:00,50,0.833333333,4.166666665
18:48:00,39,0.65,3.25
18:48:00,44,0.733333333,3.666666665
18:48:00,32,0.533333333,2.666666665
18:48:00,32,0.533333333,2.666666665
18:49:00,42,0.7,3.5
18:49:00,34,0.566666667,2.833333335
18:49:00,39,0.65,3.25
18:49:00,43,0.716666667,3.583333335
18:49:00,47,0.783333333,3.916666665
18:49:00,43,0.716666667,3.583333335
18:49:00,42,0.7,3.5
18:49:00,34,0.566666667,2.833333335
18:49:00,58,0.966666667,4.833333335
18:49:00,55,0.916666667,4.583333335
18:49:00,32,0.533333333,2.666666665
18:49:00,46,0.766666667,3.833333335
18:49:00,52,0.866666667,4.333333335
18:49:00,56,0.933333333,4.666666665
18:49:00,47,0.783333333,3.916666665
18:49:00,35,0.583333333,2.916666665
18:49:00,39,0.65,3.25
18:49:00,32,0.533333333,2.666666665
18:49:00,55,0.916666667,4.583333335
18:49:00,57,0.95,4.75
18:49:00,41,0.683333333,3.416666665
18:49:00,44,0.733333333,3.666666665
18:49:00,34,0.566666667,2.833333335
18:49:00,39,0.65,3.25
18:49:00,52,0.866666667,4.333333335
18:49:00,59,0.983333333,4.916666665
18:49:00,49,0.816666667,4.083333335
18:49:00,47,0.783333333,3.916666665
18:49:00,45,0.75,3.75
18:49:00,38,0.633333333,3.166666665
18:49:00,57,0.95,4.75
18:49:00,50,0.833333333,4.166666665
18:49:00,34,0.566666667,2.833333335
18:49:00,33,0.55,2.75
18:49:00,40,0.666666667,3.333333335
18:49:00,55,0.916666667,4.583333335
18:49:00,55,0.916666667,4.583333335
18:49:00,37,0.616666667,3.083333335
18:49:00,53,0.883333333,4.416666665
18:49:00,31,0.516666667,2.583333335
18:49:00,33,0.55,2.75
18:49:00,54,0.9,4.5
18:49:00,44,0.733333333,3.666666665
18:49:00,43,0.716666667,3.583333335
18:49:00,55,0.916666667,4.583333335
18:49:00,35,0.583333333,2.916666665
18:49:00,32,0.533333333,2.666666665
18:49:00,46,0.766666667,3.833333335
18:49:00,48,0.8,4
18:49:00,56,0.933333333,4.666666665
18:49:00,46,0.766666667,3.833333335
18:49:00,50,0.833333333,4.166666665
18:49:00,33,0.55,2.75
18:49:00,46,0.766666667,3.833333335
18:49:00,45,0.75,3.75
18:49:00,48,0.8,4
18:49:00,33,0.55,2.75
18:49:00,38,0.633333333,3.166666665
18:49:00,52,0.866666667,4.333333335
18:49:00,58,0.966666667,4.833333335
18:50:00,48,0.8,4
18:50:00,48,0.8,4
18:50:00,42,0.7,3.5
18:50:00,31,0.516666667,2.583333335
18:50:00,33,0.55,2.75
18:50:00,38,0.633333333,3.166666665
18:50:00,55,0.916666667,4.583333335
18:50:00,41,0.683333333,3.416666665
18:50:00,59,0.983333333,4.916666665
18:50:00,44,0.733333333,3.666666665
18:50:00,60,1,5
18:50:00,46,0.766666667,3.833333335
18:50:00,42,0.7,3.5
18:50:00,41,0.683333333,3.416666665
18:50:00,60,1,5
18:50:00,57,0.95,4.75
18:50:00,41,0.683333333,3.416666665
18:50:00,52,0.866666667,4.333333335
18:50:00,37,0.616666667,3.083333335
18:50:00,59,0.983333333,4.916666665
18:50:00,31,0.516666667,2.583333335
18:50:00,44,0.733333333,3.666666665
18:50:00,58,0.966666667,4.833333335
18:50:00,32,0.533333333,2.666666665
18:50:00,32,0.533333333,2.666666665
18:50:00,38,0.633333333,3.166666665
18:50:00,58,0.966666667,4.833333335
18:50:00,33,0.55,2.75
18:50:00,36,0.6,3
18:50:00,56,0.933333333,4.666666665
18:50:00,60,1,5
18:50:00,53,0.883333333,4.416666665
18:50:00,55,0.916666667,4.583333335
18:50:00,48,0.8,4
18:50:00,43,0.716666667,3.583333335
18:50:00,44,0.733333333,3.666666665
18:50:00,45,0.75,3.75
18:50:00,51,0.85,4.25
18:50:00,39,0.65,3.25
18:50:00,44,0.733333333,3.666666665
18:50:00,34,0.566666667,2.833333335
18:50:00,59,0.983333333,4.916666665
18:50:00,35,0.583333333,2.916666665
18:50:00,57,0.95,4.75
18:50:00,37,0.616666667,3.083333335
18:50:00,42,0.7,3.5
18:50:00,35,0.583333333,2.916666665
18:50:00,52,0.866666667,4.333333335
18:50:00,41,0.683333333,3.416666665
18:50:00,44,0.733333333,3.666666665
18:50:00,46,0.766666667,3.833333335
18:50:00,52,0.866666667,4.333333335
18:50:00,49,0.816666667,4.083333335
18:50:00,39,0.65,3.25
18:50:00,42,0.7,3.5
18:50:00,56,0.933333333,4.666666665
18:50:00,50,0.833333333,4.166666665
18:50:00,52,0.866666667,4.333333335
18:50:00,40,0.666666667,3.333333335
18:50:00,45,0.75,3.75
18:51:00,36,0.6,3
18:51:00,48,0.8,4
18:51:00,47,0.783333333,3.916666665
18:51:00,37,0.616666667,3.083333335
18:51:00,39,0.65,3.25
18:51:00,45,0.75,3.75
